id,fake,real
TEST_00000,0.5045411846776409,0.6220532154010251
TEST_00001,0.511482779598843,0.6194840942499168
TEST_00002,0.5070982001929603,0.620468170769314
TEST_00003,0.5353506171495657,0.5233579902197596
TEST_00004,0.5053945097485236,0.6136880375583731
TEST_00005,0.5045162421801825,0.5560628719283047
TEST_00006,0.5000191898470708,0.5000750282409907
TEST_00007,0.5260521640496396,0.506819116402192
TEST_00008,0.5069165674391145,0.5752422129323873
TEST_00009,0.524906080735835,0.5977176033665398
TEST_00010,0.5159648777028032,0.607340983468066
TEST_00011,0.5027966154138881,0.5347903468545433
TEST_00012,0.5178565554009612,0.6108914690356597
TEST_00013,0.5521050922851546,0.5218430427609825
TEST_00014,0.5051904034775188,0.6137813247467965
TEST_00015,0.5204897989388766,0.5212135613206477
TEST_00016,0.5028629572165002,0.5349677345700484
TEST_00017,0.5120497721386372,0.5453132656417109
TEST_00018,0.5000192641455119,0.5000786101439079
TEST_00019,0.5091875097679146,0.6128270484359472
TEST_00020,0.5084086169426961,0.6172174793735649
TEST_00021,0.50892489686489,0.5089154935007377
TEST_00022,0.5017981961607891,0.5716788595237516
TEST_00023,0.5064339592645046,0.613711741660534
TEST_00024,0.506296488533745,0.6083634426922874
TEST_00025,0.5105904024509847,0.6072651399948444
TEST_00026,0.5043745871086097,0.5857436137117972
TEST_00027,0.5011287897973246,0.5245391058616717
TEST_00028,0.5042226069652126,0.6145641365891336
TEST_00029,0.5096214288642805,0.6126212352113481
TEST_00030,0.5334930128906138,0.5914218059939036
TEST_00031,0.5202280253878782,0.5994421757273503
TEST_00032,0.5000191526159957,0.5000750044486098
TEST_00033,0.5178856946013792,0.6016734009530431
TEST_00034,0.5081339314908808,0.6195763647432535
TEST_00035,0.5067524092075222,0.5996840557606685
TEST_00036,0.5075851805698043,0.61556620077565
TEST_00037,0.5056325766681955,0.6014376606239774
TEST_00038,0.5061387338505287,0.5815663652179298
TEST_00039,0.5057978485291849,0.6162159081931576
TEST_00040,0.5000190013397422,0.5000764356585435
TEST_00041,0.5045647102633374,0.5364091772718576
TEST_00042,0.5000192381612483,0.5000749033855608
TEST_00043,0.5018397502927601,0.5317410882551413
TEST_00044,0.5050975008463982,0.5753228283803513
TEST_00045,0.5084183241625204,0.618368011420393
TEST_00046,0.5082365487687133,0.6110814407700568
TEST_00047,0.529666283928065,0.6010293790826645
TEST_00048,0.5343091982784255,0.608543925698297
TEST_00049,0.5096391788733039,0.5795375732744565
TEST_00050,0.5226258402608924,0.6049962901010725
TEST_00051,0.5712180066523482,0.5767208079156827
TEST_00052,0.5057214436519079,0.6212985532140187
TEST_00053,0.5079492691342863,0.6029370783528186
TEST_00054,0.5113784971303433,0.6131176910628666
TEST_00055,0.5093926074371518,0.6174424384679257
TEST_00056,0.5000188103913299,0.5000775023211804
TEST_00057,0.5000185689550477,0.500081631914511
TEST_00058,0.5292442608015576,0.525913543231651
TEST_00059,0.5311777648569562,0.5133869879269233
TEST_00060,0.5044747620978711,0.6211391833943487
TEST_00061,0.5047965738926021,0.5060758356558663
TEST_00062,0.5090904387919404,0.6061840784114482
TEST_00063,0.5163827695620963,0.6180728481533452
TEST_00064,0.518194533961245,0.5895465562299227
TEST_00065,0.5152428102398998,0.6180655667977728
TEST_00066,0.5074996752824048,0.6086639354379791
TEST_00067,0.5112123343767915,0.6133619614362239
TEST_00068,0.5101615976901284,0.6150660386198703
TEST_00069,0.5169477389536735,0.6147857223512483
TEST_00070,0.511861515190962,0.6122134362249463
TEST_00071,0.5165165413502012,0.6149741513887651
TEST_00072,0.5118344568454968,0.5968145856817406
TEST_00073,0.511853448888568,0.6043424710254135
TEST_00074,0.5069485335967016,0.6129407754435874
TEST_00075,0.5000277598773833,0.5000963475819743
TEST_00076,0.5560747606636327,0.5282289379720164
TEST_00077,0.5013657486791312,0.5649540971177042
TEST_00078,0.5130681159353703,0.602512559233681
TEST_00079,0.5038839535475945,0.5453615068340134
TEST_00080,0.5132878233233321,0.5991053376373229
TEST_00081,0.5120984779674921,0.5866832041889266
TEST_00082,0.5137408906242414,0.5996389676510753
TEST_00083,0.5203085900230584,0.5221060812309025
