id,fake,real
TEST_00000,0.530129951658441,0.7232033492986365
TEST_00001,0.5248844737344256,0.7217003143310352
TEST_00002,0.5230762257832742,0.7235641013632905
TEST_00003,0.6078102575888263,0.5892313938821154
TEST_00004,0.5223129641462896,0.7206552308463112
TEST_00005,0.5140117637520679,0.6582094597939948
TEST_00006,0.5001080988933136,0.500239781827794
TEST_00007,0.5714480471645441,0.592584211239215
TEST_00008,0.5484629866705977,0.6466165987953489
TEST_00009,0.5297886020539098,0.7191551453116385
TEST_00010,0.5251789295922016,0.7213700311687692
TEST_00011,0.5104200735843578,0.6237204596817633
TEST_00012,0.5275125568260346,0.7194285286935574
TEST_00013,0.6313283960297046,0.5652128295001774
TEST_00014,0.5266476992435511,0.7210474801365906
TEST_00015,0.542501057395612,0.5823207832374265
TEST_00016,0.5095790572064071,0.6406599782422221
TEST_00017,0.5319472555208882,0.6151431788885716
TEST_00018,0.5001025589721562,0.50029842374446
TEST_00019,0.5277129548448135,0.7192187518847141
TEST_00020,0.5280350209972016,0.7216379982236787
TEST_00021,0.5194195767443625,0.5610193040656506
TEST_00022,0.521843689724384,0.6741984592235134
TEST_00023,0.5232960638291633,0.7217113040636791
TEST_00024,0.5234479205789476,0.720684663656332
TEST_00025,0.5281989167585799,0.7185361606592876
TEST_00026,0.5320307796958132,0.7044062909216111
TEST_00027,0.5030740214622523,0.6250820576391026
TEST_00028,0.5294997449936152,0.7222209797689892
TEST_00029,0.5237128407930789,0.7213949014948152
TEST_00030,0.567970601438001,0.6907125687248251
TEST_00031,0.5262616266851253,0.7184095704761275
TEST_00032,0.5001068422409043,0.5002426845849605
TEST_00033,0.5185113689810525,0.721357978873256
TEST_00034,0.5249367064427857,0.7206910347157305
TEST_00035,0.5217673940156066,0.7220682055668944
TEST_00036,0.5227342871098498,0.7212550900463054
TEST_00037,0.5601993912660265,0.705442723400399
TEST_00038,0.5154984902366654,0.6750198146740357
TEST_00039,0.5265501704009726,0.7228677170898821
TEST_00040,0.5000896374176083,0.5002857151246707
TEST_00041,0.5117216766930304,0.6695546792117157
TEST_00042,0.5001081728897993,0.5002397253809279
TEST_00043,0.5106323545301497,0.6070129735560481
TEST_00044,0.5116916831367659,0.6753435029554045
TEST_00045,0.5280182875807805,0.7202365588084458
TEST_00046,0.5230174856754212,0.7208403751581983
TEST_00047,0.5245006232503927,0.7192936384482325
TEST_00048,0.5283337664583855,0.7184678424288874
TEST_00049,0.514394585782828,0.705289083397357
TEST_00050,0.5226480699757953,0.7220683849938676
TEST_00051,0.6840673923939876,0.6164093873982538
TEST_00052,0.5263255244846422,0.7208494067122537
TEST_00053,0.5171776472738634,0.7204123046948265
TEST_00054,0.5532816386591861,0.7078173317268895
TEST_00055,0.5233970091086732,0.7196215057613028
TEST_00056,0.5000937978755157,0.5002968253335538
TEST_00057,0.5000900127405937,0.5003017133492317
TEST_00058,0.5517831338673921,0.597016740867051
TEST_00059,0.5823673838729251,0.5569166184382259
TEST_00060,0.5221483343792744,0.721636202243382
TEST_00061,0.5025265011108234,0.5164928687382873
TEST_00062,0.5257390647655271,0.7208740056945107
TEST_00063,0.5271123916913278,0.7223175163559117
TEST_00064,0.5231166630223206,0.720284920880256
TEST_00065,0.5247415574933801,0.7228881469875589
TEST_00066,0.5172464797543089,0.7214282155332644
TEST_00067,0.5221182688493293,0.720661686309269
TEST_00068,0.5219262754873412,0.7206277401104263
TEST_00069,0.5242303671791612,0.7212629150649686
TEST_00070,0.524634631040694,0.7202661266920292
TEST_00071,0.52412574361109,0.7202003829899738
TEST_00072,0.5197810645789931,0.7188726978891459
TEST_00073,0.5319072532140177,0.7146319456780049
TEST_00074,0.5228466407810858,0.7211649308389875
TEST_00075,0.5000908399951196,0.5003180105858082
TEST_00076,0.6276307942177047,0.591889452951935
TEST_00077,0.5301364138324518,0.6530045348377822
TEST_00078,0.523106135540815,0.7199195869165902
TEST_00079,0.5257232612080656,0.6011145538500883
