id,fake,real
TEST_00000,0.5158152500061788,0.6169871316675579
TEST_00001,0.5123289022754397,0.616745795532661
TEST_00002,0.5123099918874412,0.6180496033302818
TEST_00003,0.5325832859997155,0.5341275701798124
TEST_00004,0.5111364241834163,0.6161081088432298
TEST_00005,0.5057938700287494,0.5618087117004308
TEST_00006,0.5000587709322293,0.5001257660348477
TEST_00007,0.5184034925021365,0.5350635984337843
TEST_00008,0.5269336298608384,0.5666919742845092
TEST_00009,0.517875096409331,0.600960476235618
TEST_00010,0.5116871083691672,0.6113461720210029
TEST_00011,0.5044199208662683,0.5546564731475186
TEST_00012,0.5149840007153832,0.6147036847444584
TEST_00013,0.5400229818642578,0.531762521098284
TEST_00014,0.5148813748336595,0.6096522418731435
TEST_00015,0.5150210579475449,0.5253460522205469
TEST_00016,0.5037958245757193,0.5436306737358055
TEST_00017,0.518486687878281,0.5420601153642944
TEST_00018,0.5000594523122198,0.5003677458086895
TEST_00019,0.5162389067388198,0.6084486733471128
TEST_00020,0.5208033718804137,0.6134379844879417
TEST_00021,0.5046076238156708,0.5216162812913916
TEST_00022,0.5078927405772125,0.5746354564104155
TEST_00023,0.511932795468896,0.6104655964475426
TEST_00024,0.5134715170497385,0.6149635943669617
TEST_00025,0.5137838423547635,0.6038874855300935
TEST_00026,0.5130814540315841,0.5965378346189476
TEST_00027,0.5016266373862971,0.5557123571009883
TEST_00028,0.5187024141060054,0.6081442881902708
TEST_00029,0.5120615595422562,0.6111532371849546
TEST_00030,0.5232612538903194,0.5953842755078143
TEST_00031,0.5127271995429076,0.6094692107079624
TEST_00032,0.5000582035022371,0.5001269512097719
TEST_00033,0.5085277429784005,0.616451826277719
TEST_00034,0.516243907706559,0.6156581340863262
TEST_00035,0.5147964579423676,0.6129070623256861
TEST_00036,0.5125963646246926,0.616485045409738
TEST_00037,0.5268959007531135,0.5894579727244246
TEST_00038,0.5078442325933413,0.5806956614842975
TEST_00039,0.5121762233905708,0.6170993722205927
TEST_00040,0.5000530667498008,0.5001389667214218
TEST_00041,0.5064388436613976,0.5667262039401963
TEST_00042,0.5000588073084787,0.5001257638598477
TEST_00043,0.504118785582601,0.5364722343757843
TEST_00044,0.5067592052124084,0.581064087131569
TEST_00045,0.5199147903037306,0.6121268905770598
TEST_00046,0.5119742137829006,0.6149018252044796
TEST_00047,0.514486840430774,0.6153507439979948
TEST_00048,0.513169856818212,0.6163487419293744
TEST_00049,0.50658543229004,0.5924454530162907
TEST_00050,0.5121472049439015,0.6163174491204361
TEST_00051,0.579957005877782,0.5674846749225734
TEST_00052,0.5129717940167019,0.6163135828244789
TEST_00053,0.5077975445191174,0.6105835493581825
TEST_00054,0.527367198889568,0.6044996096192476
TEST_00055,0.5119034441548129,0.6163351050183824
TEST_00056,0.5000548282335302,0.5001409836962636
TEST_00057,0.5000532544147986,0.5001459154458576
TEST_00058,0.5185720891806437,0.5356933409001197
TEST_00059,0.5226705503200773,0.5242535457372066
TEST_00060,0.5137752956010091,0.6164155038731042
TEST_00061,0.5032556979868338,0.5110176482581739
TEST_00062,0.5141378428884991,0.6133743090971504
TEST_00063,0.5151719788634099,0.6159420897953896
TEST_00064,0.510279183978968,0.5984954916187081
TEST_00065,0.5125960855519214,0.617374368907274
TEST_00066,0.5082048179270668,0.6167610885832641
TEST_00067,0.5111779327547111,0.6168176212269629
TEST_00068,0.5129276718829445,0.6158273175037345
TEST_00069,0.5162306754260358,0.6150267638649146
TEST_00070,0.5131842825419958,0.6104901606336782
TEST_00071,0.5134351226671852,0.6165760141594855
TEST_00072,0.5085282578285834,0.6076717763514115
TEST_00073,0.5126736609835382,0.6039758022941594
TEST_00074,0.5140809032655815,0.6152648783993248
TEST_00075,0.5000529883835516,0.5001553029825055
TEST_00076,0.543157316233934,0.5431462815405319
TEST_00077,0.5148280188448757,0.5583493729819321
TEST_00078,0.5105946814405449,0.6041312598698911
TEST_00079,0.508834892847058,0.5424152056833872
TEST_00080,0.5075856173099735,0.6072422271632931
TEST_00081,0.5096406544100401,0.5921714405951732
TEST_00082,0.5093058347807577,0.6052016189237919
TEST_00083,0.5048555248587699,0.5532539830782796
TEST_00084,0.507646645021851,0.6044182478600197
TEST_00085,0.5261740222336359,0.6093995791340265
TEST_00086,0.5194005102491024,0.614991024171348
TEST_00087,0.51245794232037,0.616947571927481
TEST_00088,0.5000587494834796,0.5001259338723371
