id,fake,real
TEST_00000,0.5185596679581786,0.7279639168891212
TEST_00001,0.5187377774294096,0.7270450955912273
TEST_00002,0.5183322434651723,0.7275431137040246
TEST_00003,0.5715442087767674,0.5642783406382895
TEST_00004,0.5188655546283708,0.7261334299659603
TEST_00005,0.5090412224722558,0.6118410252814993
TEST_00006,0.5000742752084982,0.5006952252182381
TEST_00007,0.5479542072330053,0.5462542372573401
TEST_00008,0.5693069368303081,0.624932106525687
TEST_00009,0.5479137459165606,0.6929047388497801
TEST_00010,0.5287760125620448,0.7119919130556126
TEST_00011,0.5067753369667269,0.5856522049176939
TEST_00012,0.5295605858131565,0.7196940421573089
TEST_00013,0.5812216234542001,0.5712722916047311
TEST_00014,0.5296293717442283,0.712314576953747
TEST_00015,0.5370609705094234,0.5455200424415904
TEST_00016,0.5067580054345225,0.5870855331335924
TEST_00017,0.5508460953236521,0.5816871474419454
TEST_00018,0.5010498886398993,0.5172065101865453
TEST_00019,0.5217405669245649,0.7146003893112229
TEST_00020,0.5441886672466664,0.7167388617179963
TEST_00021,0.5193244677798026,0.5286324303600052
TEST_00022,0.5059520379578671,0.6512232994675513
TEST_00023,0.5184178838277453,0.7155210056176161
TEST_00024,0.5271071897597995,0.7220421280891982
TEST_00025,0.5196411443993657,0.7050374084924504
TEST_00026,0.5461282779400768,0.6743624601227441
TEST_00027,0.5046229628322338,0.5907865251117199
TEST_00028,0.5243291054514749,0.7148774326671122
TEST_00029,0.5169164247249868,0.7162676951734255
TEST_00030,0.569999983063406,0.6780661969328465
TEST_00031,0.5352561069463884,0.7096270836006362
TEST_00032,0.5000742937767416,0.5006952302822948
TEST_00033,0.5180827009683764,0.7212570553010323
TEST_00034,0.5440979685807201,0.7196609139747774
TEST_00035,0.5213729785930623,0.7133752729787496
TEST_00036,0.5207355700617919,0.7243519672040828
TEST_00037,0.5910596653139918,0.6635913508138694
TEST_00038,0.517681911127751,0.6593912899295179
TEST_00039,0.519004180342104,0.7263491526399614
TEST_00040,0.5000747086445596,0.5007145494829683
TEST_00041,0.5261724209468223,0.6249949173641905
TEST_00042,0.5000742931146295,0.5006951802238031
TEST_00043,0.5061507465628319,0.5733090138473893
TEST_00044,0.5114665821899602,0.6534534256963446
TEST_00045,0.5645531440623756,0.7129261756996622
TEST_00046,0.5157075285758611,0.716465755124915
TEST_00047,0.5269113284010013,0.7231934101043999
TEST_00048,0.5211130489821231,0.7257422309811261
TEST_00049,0.5141209874997451,0.6694129630672728
TEST_00050,0.5388343264481358,0.7169443915973518
TEST_00051,0.6770475746528171,0.6232968120863107
TEST_00052,0.514438877090343,0.7280493197312128
TEST_00053,0.5147496654298674,0.7134215098223858
TEST_00054,0.5633356240706187,0.7035655637790271
TEST_00055,0.5160626518584417,0.7267326978848744
TEST_00056,0.5000752413392324,0.5007270951286732
TEST_00057,0.5000759509706383,0.5007478004217314
TEST_00058,0.5396922941286039,0.5724323816951156
TEST_00059,0.5494361552979852,0.5523685285661059
TEST_00060,0.5179255450141621,0.7268269814544365
TEST_00061,0.5023246358754652,0.5256372240810488
TEST_00062,0.516406781153782,0.7072459087512513
TEST_00063,0.529338747771576,0.724584476396975
TEST_00064,0.5399145616323445,0.685703487322812
TEST_00065,0.5151952572346861,0.7272702417590977
TEST_00066,0.5121130958145129,0.7251688403342285
TEST_00067,0.5195157332330202,0.7224483470072491
TEST_00068,0.5242877614118551,0.7237281904276648
TEST_00069,0.5355369390354987,0.7207407643142777
TEST_00070,0.5338947075797342,0.7155885185256198
TEST_00071,0.5170464362289567,0.7266252282123052
TEST_00072,0.51867993771,0.7019631729170462
TEST_00073,0.5450194478440131,0.6959789710765719
TEST_00074,0.514423637526363,0.7168051957390721
TEST_00075,0.5000756147704726,0.5008689640654366
TEST_00076,0.6009012945686144,0.5849512858054656
TEST_00077,0.5332183605781491,0.6175697191063314
TEST_00078,0.5244283806995504,0.7023572848927403
TEST_00079,0.5183208817130991,0.5871194159218596
TEST_00080,0.5190160989184803,0.7074931629583902
TEST_00081,0.5160365272659805,0.6788436579496024
TEST_00082,0.5208700508151737,0.7008253546224138
TEST_00083,0.5372723647588078,0.5968034702076731
TEST_00084,0.5129889998203391,0.7020975814234953
TEST_00085,0.5764387758586367,0.7042873819269063
TEST_00086,0.5619717492038648,0.7142060499393696
TEST_00087,0.5180663292501942,0.7270304515724896
TEST_00088,0.5000743288759604,0.5006954726585261
TEST_00089,0.5277245977372287,0.7225036920639056
TEST_00090,0.5438617199177029,0.7223048795357192
TEST_00091,0.5000744186176196,0.50070357741916
TEST_00092,0.5284948884994235,0.7256029643351269
TEST_00093,0.5224943152500681,0.7220765189418196
TEST_00094,0.5675449555723603,0.7046909390612577
TEST_00095,0.522674729157676,0.7263916115983523
TEST_00096,0.5434445068880375,0.7201110361629371
TEST_00097,0.5000742978003461,0.5006949542038927
TEST_00098,0.5871580008384834,0.6995948167857178
TEST_00099,0.5158068336358448,0.716957902496129
TEST_00100,0.5377701167967898,0.7212200975024563
TEST_00101,0.5000742670885296,0.5006951083956885
TEST_00102,0.5698478080841671,0.5289488061455544
TEST_00103,0.5821661476122676,0.5641727199141182
TEST_00104,0.5413555038825061,0.7205114951496063
TEST_00105,0.5278291150203237,0.7219358408257388
TEST_00106,0.5201982829286359,0.7103556097614856
TEST_00107,0.5263680699105749,0.6823338277341205
TEST_00108,0.500074302260508,0.5006950707354046
TEST_00109,0.5194669056608732,0.6682384079084096
TEST_00110,0.569848085681119,0.5282036439667106
TEST_00111,0.5177907573601157,0.727309041400931
TEST_00112,0.5706514783645543,0.6467852082081662
TEST_00113,0.5729521827681346,0.7088362298259246
TEST_00114,0.5265452724526841,0.724465583753883
TEST_00115,0.5354058053085886,0.7209465595562066
TEST_00116,0.5276266182368066,0.7198916552927089
TEST_00117,0.5226122689191813,0.7139276414110687
TEST_00118,0.5494487527670814,0.7148979520142594
TEST_00119,0.5179969224822307,0.7068898032102385
TEST_00120,0.5541232317869436,0.7151114025877527
TEST_00121,0.5235108320828814,0.725719950323754
TEST_00122,0.5222456888574826,0.5574379493412562
TEST_00123,0.5116908174803206,0.6384285533020435
TEST_00124,0.5229994507006944,0.659677376149964
TEST_00125,0.5232725599008712,0.7258105252128059
TEST_00126,0.5309484546254559,0.7243753164174417
TEST_00127,0.5276495014800968,0.723256406311732
TEST_00128,0.523113428946501,0.7240048692671237
TEST_00129,0.5163543965268544,0.5293199199689518
TEST_00130,0.5184241933443005,0.7270036581357008
TEST_00131,0.5046491866212037,0.5274636671785295
TEST_00132,0.5000768866296618,0.5009604255148905
TEST_00133,0.5665455352898879,0.6429332696617064
TEST_00134,0.5363159002242611,0.7185755291752727
TEST_00135,0.5265407274047079,0.6858386848596322
TEST_00136,0.519856150722614,0.692908201335845
TEST_00137,0.5319841743696124,0.7233567166553649
TEST_00138,0.5127636854699028,0.7280315111549016
TEST_00139,0.5265539650536422,0.7217965312798901
TEST_00140,0.5738827727666759,0.607117304626765
TEST_00141,0.5497674937050109,0.5375907441384543
TEST_00142,0.6258231619954706,0.6170052805862047
TEST_00143,0.5860887009387552,0.5848853326507703
TEST_00144,0.5292299284919719,0.7203659011851494
TEST_00145,0.5194570820752659,0.7196935852331164
TEST_00146,0.5492300421225956,0.7166289458238421
TEST_00147,0.5256885942607318,0.6929502313927551
TEST_00148,0.5184278242898432,0.7037499848283952
TEST_00149,0.5238908406600502,0.7019228061484464
TEST_00150,0.5247214306838912,0.7264382832814584
TEST_00151,0.5435079717249045,0.709124188971051
TEST_00152,0.500074319882877,0.5006951589780481
TEST_00153,0.5190643086693855,0.7260621271968434
TEST_00154,0.5210286480871917,0.7018556459364366
TEST_00155,0.5253036298621021,0.6243279525274733
TEST_00156,0.5197765119587815,0.7264384728010173
TEST_00157,0.5126866889207518,0.6719007913434636
TEST_00158,0.5213846825077829,0.7028036366544326
TEST_00159,0.5968962992915173,0.6703439928049689
TEST_00160,0.5840966120248139,0.6412112604454414
TEST_00161,0.5611183644294956,0.6429005655668585
TEST_00162,0.5108197881700731,0.6815710849580072
TEST_00163,0.5144922493173668,0.536049343334022
TEST_00164,0.5047431408634826,0.5230648395121578
TEST_00165,0.5401120848765761,0.5607603421542143
TEST_00166,0.5214851195360172,0.7237569230597978
TEST_00167,0.6432356031059797,0.6401539378653308
TEST_00168,0.573231631571669,0.6989505045860869
TEST_00169,0.5293861185470955,0.7245911612304502
TEST_00170,0.5420303053756503,0.709911708388341
TEST_00171,0.5314702694933687,0.7226837464962751
TEST_00172,0.5292914989802179,0.6171454463617038
TEST_00173,0.5220849629035966,0.6471487631880085
TEST_00174,0.5186021520216967,0.7140069442136273
TEST_00175,0.576837977352486,0.7094660166382701
TEST_00176,0.5381673057849126,0.7208086613511795
TEST_00177,0.5270514037351859,0.6538876773022329
TEST_00178,0.528800670201122,0.7098752999621913
TEST_00179,0.5165541870323407,0.7133829266179428
TEST_00180,0.52094963074471,0.7262603475450133
TEST_00181,0.5218245076002344,0.5945464867733653
TEST_00182,0.5089831361339684,0.6261135728787915
TEST_00183,0.536580524403595,0.7211669923685164
TEST_00184,0.51661207576302,0.7241645817161376
TEST_00185,0.547387514151321,0.6008618129953415
TEST_00186,0.539290766026489,0.7177833330532079
TEST_00187,0.5135707234570487,0.5738774088637826
TEST_00188,0.5288759826191737,0.7236837233057208
TEST_00189,0.5243311439349858,0.7243439101320617
TEST_00190,0.5462139012238281,0.685374815494345
TEST_00191,0.5206265537299454,0.5569589110861871
TEST_00192,0.5558160374425438,0.7189158679650796
TEST_00193,0.5000742797123159,0.5006952219586154
TEST_00194,0.5117459494167335,0.6046353238987476
TEST_00195,0.5885828801404167,0.635783327150216
