id,fake,real
TEST_00000,0.5090816202175782,0.7303786400210255
TEST_00001,0.5229534531583645,0.7260589144474998
TEST_00002,0.5141935398513531,0.7277172803890295
TEST_00003,0.5703495803470502,0.5466142503001045
TEST_00004,0.5107877637696101,0.7161986318921814
TEST_00005,0.5090317474982574,0.610733581073627
TEST_00006,0.5000383796940852,0.5001500564786024
TEST_00007,0.5519632550842709,0.513635696545818
TEST_00008,0.5138304883365508,0.6471520841566176
TEST_00009,0.549688870889696,0.6882451965063374
TEST_00010,0.5318972358776145,0.7052235526441601
TEST_00011,0.5055930558533244,0.569245443767075
TEST_00012,0.5356676193827041,0.7113853832546193
TEST_00013,0.6030906446464485,0.5436028705741738
TEST_00014,0.5103796884278444,0.7163585728450474
TEST_00015,0.5409108950889445,0.5423508884698421
TEST_00016,0.5057257267087742,0.5695950816942502
TEST_00017,0.5240855556747372,0.5898882638556445
TEST_00018,0.5000385282909666,0.5001572202839295
TEST_00019,0.5183688174636325,0.714720574305834
TEST_00020,0.5168124789909188,0.7222217091914463
TEST_00021,0.5178441083267752,0.5178253195463408
TEST_00022,0.5035963458063059,0.6404708415913848
TEST_00023,0.5128657881689964,0.7162392763957088
TEST_00024,0.5125909803511538,0.7070038043237823
TEST_00025,0.5211713068927363,0.7050913130552832
TEST_00026,0.5087485045362614,0.6665882227634002
TEST_00027,0.5022575680885794,0.5489602825172551
TEST_00028,0.5084446116468874,0.7176991203929188
TEST_00029,0.5192357349749316,0.7143667511254022
TEST_00030,0.5666867936256622,0.6769285736960278
TEST_00031,0.540389944874308,0.691316817557458
TEST_00032,0.5000383052319354,0.500150008893844
TEST_00033,0.5357256749047562,0.6952723072622163
TEST_00034,0.5162635589387812,0.7262146050278209
TEST_00035,0.5135023558537578,0.6917466345729227
TEST_00036,0.5151668706381674,0.7194109867756335
TEST_00037,0.5112637239283776,0.6948553861092965
TEST_00038,0.5122756173209884,0.658903933241505
TEST_00039,0.5115941381083537,0.7205184087482529
TEST_00040,0.5000380026794297,0.5001528713135145
TEST_00041,0.5091286596864911,0.5724342708981285
TEST_00042,0.5000384763224397,0.5001498067677597
TEST_00043,0.5036794507704497,0.5632273710437201
TEST_00044,0.5101939421542301,0.6473027513437959
TEST_00045,0.5168318769469851,0.7241725110696265
TEST_00046,0.5164686285619214,0.7117134778866081
TEST_00047,0.5591244289592985,0.6941327561324812
TEST_00048,0.5682968220393947,0.7073175683200654
TEST_00049,0.5192711955089491,0.655149113400215
TEST_00050,0.5451592073540111,0.701123653822193
TEST_00051,0.639603730326854,0.6499120374307361
TEST_00052,0.5114413891720949,0.7291130353816534
TEST_00053,0.5158945207135831,0.6975031499392292
TEST_00054,0.5227452149508496,0.715219900721465
TEST_00055,0.5187785882053896,0.7226036329573341
TEST_00056,0.5000376207826065,0.5001550046386367
TEST_00057,0.5000371379100442,0.5001632638246702
TEST_00058,0.558289119935418,0.5516882494016812
TEST_00059,0.5621140172413707,0.5267547967905917
TEST_00060,0.5089488074501075,0.7288454139965227
TEST_00061,0.5095922650235918,0.5121498772230071
TEST_00062,0.5181748699840275,0.7032036257455491
TEST_00063,0.5327304004027922,0.7236726386116721
TEST_00064,0.5363409465397526,0.6735273371405726
TEST_00065,0.5304573142725555,0.7236603020967304
TEST_00066,0.5149959767621991,0.7075261209299362
TEST_00067,0.5224133978230573,0.7156392590687015
TEST_00068,0.5203148047103431,0.7185571230631922
TEST_00069,0.533856579966747,0.7180780658800853
TEST_00070,0.5237096869928164,0.7136651117945361
TEST_00071,0.5329970767999144,0.7184001290784131
TEST_00072,0.5236556613761006,0.6866319196535174
TEST_00073,0.5236935815814439,0.6999761017956564
TEST_00074,0.5138943837922284,0.7149160044179552
TEST_00075,0.5000555197545955,0.5001926951567935
TEST_00076,0.6107564800235874,0.556278488725175
TEST_00077,0.5027314769785001,0.6277522298558078
TEST_00078,0.52611839032997,0.6967544848281652
TEST_00079,0.507767438404999,0.5899823986698715
TEST_00080,0.5265568904445755,0.6907178530043481
TEST_00081,0.5241827970843935,0.6683077650768787
TEST_00082,0.5274610413436756,0.6916665323329324
TEST_00083,0.5405502820028619,0.5441259088721849
TEST_00084,0.5153842617447878,0.6782002501132425
TEST_00085,0.599714104023509,0.6748840385549683
TEST_00086,0.5354334083295023,0.7169029371920795
TEST_00087,0.5208521001408121,0.726852294661479
TEST_00088,0.5000384334161179,0.500150336501082
TEST_00089,0.5331727340588522,0.7050160136468281
TEST_00090,0.5150577905009653,0.7302707688219804
TEST_00091,0.5000380122873316,0.5001529114185891
TEST_00092,0.5091410179360182,0.7301018462716587
TEST_00093,0.5440850647222959,0.6983108059752879
TEST_00094,0.5788077678865425,0.6853314352792991
TEST_00095,0.5168596769985196,0.7209563204662031
TEST_00096,0.5351305082844217,0.7145743014564938
TEST_00097,0.5000383871992354,0.5001497956500974
TEST_00098,0.5554639787211297,0.7139135809818684
TEST_00099,0.5077497009818285,0.7173224524921954
TEST_00100,0.5299842568368758,0.7202759622133839
TEST_00101,0.5000384528756664,0.5001498745651266
TEST_00102,0.5737336046051532,0.5145959313389452
TEST_00103,0.5845744544842347,0.5329499528245731
TEST_00104,0.5343053422165548,0.7142140187650715
TEST_00105,0.5570754892030387,0.6611211216552003
TEST_00106,0.5312094216138464,0.6891776063236835
TEST_00107,0.5489138931208799,0.6307556941155177
TEST_00108,0.5000384859594454,0.5001496408031814
TEST_00109,0.5209706081786061,0.6525227887792635
TEST_00110,0.5711780710450095,0.5151667841048632
TEST_00111,0.5087533394129445,0.7302513141272357
TEST_00112,0.517064957285446,0.6562199258836662
TEST_00113,0.5264725641596297,0.7202878630314956
TEST_00114,0.5437690477660836,0.7180148573497926
TEST_00115,0.5175974615911652,0.7269810273444498
TEST_00116,0.5551342645448563,0.6696552664671187
TEST_00117,0.5111000225246726,0.7189432326186365
TEST_00118,0.5316372399269488,0.7080898306397488
TEST_00119,0.5201674152593573,0.70014539932297
TEST_00120,0.5125616008215667,0.7285972514737202
TEST_00121,0.5256725044476813,0.7259060031363107
TEST_00122,0.5457717607661889,0.5373263994584976
TEST_00123,0.5150313555813462,0.6273670292528586
TEST_00124,0.5501109616657268,0.6328881619380767
TEST_00125,0.5156937567321146,0.7283463637672378
TEST_00126,0.5223579279030621,0.7245348722665347
TEST_00127,0.5188838160185536,0.7205238699370657
TEST_00128,0.5108210765168661,0.7225959027877316
TEST_00129,0.5147447802397869,0.5244820656457079
TEST_00130,0.5183986390219337,0.7260749898143604
TEST_00131,0.5081102532761936,0.5283748263866686
TEST_00132,0.5000377780815333,0.5001546473309444
TEST_00133,0.5743643598225164,0.6247204801770929
TEST_00134,0.5479658044027989,0.7021132518317724
