id,fake,real
TEST_00000,0.5315988856896318,0.721830390234146
TEST_00001,0.524642821534871,0.7214201365219662
TEST_00002,0.524605069569409,0.723633254943471
TEST_00003,0.5648910005485508,0.5679386303019612
TEST_00004,0.5222618047357622,0.7203348019169709
TEST_00005,0.5115861843142623,0.6217568248070734
TEST_00006,0.5001175418628347,0.5002515320537813
TEST_00007,0.5367571880513978,0.5697840113996
TEST_00008,0.5537114063184967,0.6310523596407106
TEST_00009,0.5357045596676283,0.6940107330783079
TEST_00010,0.5233614531147895,0.7121704142965226
TEST_00011,0.5088391510165102,0.6080221549735717
TEST_00012,0.5299411118837786,0.7179377955901676
TEST_00013,0.5795363460200313,0.5632697216015368
TEST_00014,0.5297364085242214,0.7092411446002137
TEST_00015,0.5300150264714442,0.5505621753523868
TEST_00016,0.5075912116460988,0.5866019134979613
TEST_00017,0.5369229010241655,0.5835291605784295
TEST_00018,0.5001189046227585,0.5007354912195165
TEST_00019,0.5324435917056112,0.7071519932408195
TEST_00020,0.5415348419185013,0.7157697178752949
TEST_00021,0.5092144651316933,0.5431519093139
TEST_00022,0.5157815486857882,0.6460173819295616
TEST_00023,0.5238520056360743,0.710649276982454
TEST_00024,0.526923489609107,0.7183820893601728
TEST_00025,0.5275467498066313,0.6991764369197625
TEST_00026,0.5261450118611579,0.686136820982417
TEST_00027,0.5032532403409596,0.6100582891520872
TEST_00028,0.5373525674440125,0.706622615803201
TEST_00029,0.5241090894056889,0.7118374327394106
TEST_00030,0.5464220345412364,0.6840697662665857
TEST_00031,0.5254379171868739,0.7089238584229746
TEST_00032,0.5001164070028968,0.5002539024031758
TEST_00033,0.5170505261360528,0.720920041234063
TEST_00034,0.5324535620365597,0.7195678061591249
TEST_00035,0.5295670228403265,0.7148580775041669
TEST_00036,0.5251767502305031,0.7209765733325034
TEST_00037,0.5536366008954787,0.6733663304868726
TEST_00038,0.515684604767223,0.6572942544916857
TEST_00039,0.5243380133252152,0.7220210977294123
TEST_00040,0.5001061334984059,0.5002779334213739
TEST_00041,0.5128755521077902,0.6311172689564669
TEST_00042,0.5001176146153307,0.5002515277037825
TEST_00043,0.5082370122214971,0.5725583931225593
TEST_00044,0.5135159404215701,0.6579756969884354
TEST_00045,0.5397664952187388,0.7135161076919155
TEST_00046,0.5239347003645283,0.7182765285468528
TEST_00047,0.5289493786056042,0.7190433073726293
TEST_00048,0.5263214523256886,0.7207445800698058
TEST_00049,0.5131685802044308,0.6787793954832377
TEST_00050,0.5242800793393939,0.7206913063422837
TEST_00051,0.6559265806509206,0.6325546383972824
TEST_00052,0.5259261379339658,0.7206847239369247
TEST_00053,0.5155912971287194,0.7108532367708965
TEST_00054,0.5545709112799098,0.7002520737584582
TEST_00055,0.5237934029718524,0.7207213647858397
TEST_00056,0.5001096564657419,0.5002819673701093
TEST_00057,0.5001065088283889,0.5002918308668615
TEST_00058,0.5370930015185366,0.5710247356041278
TEST_00059,0.5452480789423161,0.548393225219563
TEST_00060,0.5275296951977432,0.7208582220909431
TEST_00061,0.5065111199133987,0.5220246023761219
TEST_00062,0.5282530970189128,0.7156604499919312
TEST_00063,0.5303160440543173,0.7200519274346666
TEST_00064,0.5205496827066058,0.6896322200811401
TEST_00065,0.5251761931465346,0.7224880931604196
TEST_00066,0.5164052183201233,0.7214461416989704
TEST_00067,0.5223446979707437,0.7215422635088626
TEST_00068,0.525838071046368,0.7198562953714643
TEST_00069,0.5324271810570315,0.7184900249570668
TEST_00070,0.5263502437272596,0.7106917576473817
TEST_00071,0.5268508587435846,0.7211313568799322
TEST_00072,0.5170515549382123,0.7058000201263654
TEST_00073,0.5253310471054313,0.699331729232253
TEST_00074,0.52813948945812,0.7188967165315208
TEST_00075,0.5001059767659131,0.5003106059350453
TEST_00076,0.5856763253568876,0.5856547430505302
TEST_00077,0.5296299786991528,0.6151308256119407
TEST_00078,0.5211798533578073,0.6996049968933222
TEST_00079,0.5176642705321393,0.5842243164508409
TEST_00080,0.5151677435156343,0.7050513575596307
