id,fake,real
TEST_00000,0.515078676912373,0.6177959645677464
TEST_00001,0.512449951117916,0.616910595706125
TEST_00002,0.5115442636299077,0.6180087915110469
TEST_00003,0.5545466730387699,0.5449767101089829
TEST_00004,0.5111620420703513,0.616296260023823
TEST_00005,0.5070072578778366,0.581190532590107
TEST_00006,0.5000540494472884,0.5001198909207901
TEST_00007,0.535908274402255,0.54669586608879
TEST_00008,0.5242886738125664,0.5749557922293016
TEST_00009,0.514907541153997,0.6154162666041257
TEST_00010,0.5125974563822538,0.616716331538205
TEST_00011,0.5052106026100847,0.5628372554254445
TEST_00012,0.5137667068946421,0.6155764833481638
TEST_00013,0.5668375538284948,0.5327462725798771
TEST_00014,0.5133333243465122,0.6165267156359886
TEST_00015,0.5212890536798394,0.5414431694851243
TEST_00016,0.5047899681630532,0.5717794301616226
TEST_00017,0.5159899642423516,0.5583558066460501
TEST_00018,0.5000512794866174,0.5001492118855183
TEST_00019,0.5138671356836186,0.6154535370772165
TEST_00020,0.5140285450871975,0.6168739349779253
TEST_00021,0.5097134528916413,0.5306241042034193
TEST_00022,0.5109270611643805,0.5899159779676698
TEST_00023,0.5116543602489849,0.6169170613796265
TEST_00024,0.5117304132789444,0.6163135474177622
TEST_00025,0.5141106878371521,0.6150537681764555
TEST_00026,0.5160318549738543,0.6068724922254386
TEST_00027,0.5015370252555496,0.5635513863206613
TEST_00028,0.5147627307405724,0.6172170498664616
TEST_00029,0.5118630947558012,0.616730956006497
TEST_00030,0.53414378066858,0.5991023671192413
TEST_00031,0.5131398818233606,0.6149796767090009
TEST_00032,0.500053421121062,0.5001213422996268
TEST_00033,0.5092588583186938,0.6167092446534133
TEST_00034,0.5124761161914297,0.6163172895748082
TEST_00035,0.5108888588077312,0.6171271028225365
TEST_00036,0.511373024719088,0.6166487505083259
TEST_00037,0.5302095737709593,0.6074667168545365
TEST_00038,0.5077511074065675,0.5903684935905247
TEST_00039,0.5132844561774318,0.6175980703233407
TEST_00040,0.5000448187091643,0.5001428575739972
TEST_00041,0.5058616438336098,0.58736568068549
TEST_00042,0.5000540864455324,0.5001198626973522
TEST_00043,0.5053167783786845,0.5541336802572508
TEST_00044,0.5058466408868949,0.5905469463924177
TEST_00045,0.5140201586112404,0.6160504413892096
TEST_00046,0.5115148466925615,0.616405018419362
TEST_00047,0.5122576740906153,0.6154974219566381
TEST_00048,0.5141782747335465,0.6150137806154763
TEST_00049,0.5071987848183398,0.6073785727898047
TEST_00050,0.5113298494490314,0.617127208448477
TEST_00051,0.5953829524607512,0.5590155634800905
TEST_00052,0.5131718971400463,0.616410324612245
TEST_00053,0.5085913594512855,0.6161536084279134
TEST_00054,0.526716883328965,0.6088315721169487
TEST_00055,0.5117049155710732,0.6156896200862113
TEST_00056,0.5000468989381704,0.5001484126798528
TEST_00057,0.5000450063706615,0.5001508566883485
